document_id,asset_id,feeder_id,region_id,document_type,document_title,volume_path,created_date,effective_date,document_summary,sensitivity_classification
DOC-000504,AST-MKY-TRA-002971,FDR-MKY-0058,REG-MKY,inspection_report,Inspection Report — AST-MKY-TRA-002971,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000504.md,2025-10-22T08:05:41,2025-06-19T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0058,internal
DOC-000505,,FDR-TSV-0069,REG-TSV,storm_response_plan,Storm Response Plan — REG-TSV,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/storm_response_plan/DOC-000505.md,2024-12-18T08:05:41,2025-08-05T08:05:41,Document id: DOC-000505 Effective date: 2025-08-05,internal
DOC-000506,AST-TSV-POL-004500,FDR-TSV-0083,REG-TSV,work_order_pdf,Work Order Pdf — AST-TSV-POL-004500,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/work_order_pdf/DOC-000506.md,2025-01-07T08:05:41,2026-01-13T08:05:41,Work order id: WO-EX-DOC-000506 Region: Townsville / Cairns Coastal Corridor,internal
DOC-000507,AST-TSV-POL-003357,FDR-TSV-0066,REG-TSV,risk_assessment,Risk Assessment — AST-TSV-POL-003357,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/risk_assessment/DOC-000507.md,2024-11-24T08:05:41,2025-05-20T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0066,restricted
DOC-000508,AST-TSV-POL-003405,FDR-TSV-0066,REG-TSV,engineering_drawing,Engineering Drawing — AST-TSV-POL-003405,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/engineering_drawing/DOC-000508.md,2026-05-16T08:05:41,2025-06-02T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0066,restricted
DOC-000509,AST-TSV-POL-003396,FDR-TSV-0066,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-003396,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000509.md,2025-08-31T08:05:41,2025-09-05T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0066,internal
DOC-000510,AST-TSV-POL-003964,FDR-TSV-0075,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-003964,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000510.md,2025-12-17T08:05:41,2025-05-22T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0075,restricted
DOC-000511,AST-SEQ-POL-000031,FDR-SEQ-0001,REG-SEQ,inspection_report,Inspection Report — AST-SEQ-POL-000031,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/inspection_report/DOC-000511.md,2025-03-09T08:05:41,2026-04-15T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0001,restricted
DOC-000512,AST-SEQ-SWI-001855,FDR-SEQ-0035,REG-SEQ,engineering_drawing,Engineering Drawing — AST-SEQ-SWI-001855,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/engineering_drawing/DOC-000512.md,2025-06-03T08:05:41,2025-07-01T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0035,restricted
DOC-000513,AST-TSV-POL-003964,FDR-TSV-0075,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-003964,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000513.md,2025-12-28T08:05:41,2025-09-30T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0075,internal
DOC-000514,AST-SEQ-POL-001713,FDR-SEQ-0033,REG-SEQ,photo_pack,Photo Pack — AST-SEQ-POL-001713,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/photo_pack/DOC-000514.md,2025-03-26T08:05:41,2025-06-07T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0033,internal
DOC-000515,AST-CQI-POL-005357,FDR-CQI-0096,REG-CQI,inspection_report,Inspection Report — AST-CQI-POL-005357,/Volumes/anzgt_may/energyq/asset_docs/REG-CQI/inspection_report/DOC-000515.md,2026-02-21T08:05:41,2025-11-21T08:05:41,Region: Central Queensland Industrial Belt Feeder: FDR-CQI-0096,internal
DOC-000516,AST-TSV-CON-003732,FDR-TSV-0071,REG-TSV,inspection_report,Inspection Report — AST-TSV-CON-003732,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000516.md,2024-08-03T08:05:41,2025-06-08T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0071,internal
DOC-000517,AST--RW-POL-006675,FDR--RW-0115,REG-RW,photo_pack,Photo Pack — AST--RW-POL-006675,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/photo_pack/DOC-000517.md,2025-08-12T08:05:41,2025-07-30T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0115,restricted
DOC-000518,AST-TSV-POL-004338,FDR-TSV-0081,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-004338,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000518.md,2025-08-04T08:05:41,2026-04-04T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0081,restricted
DOC-000519,AST-TSV-TRA-004427,FDR-TSV-0081,REG-TSV,photo_pack,Photo Pack — AST-TSV-TRA-004427,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/photo_pack/DOC-000519.md,2026-02-09T08:05:41,2025-08-07T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0081,confidential
DOC-000520,AST-TSV-POL-004687,FDR-TSV-0085,REG-TSV,photo_pack,Photo Pack — AST-TSV-POL-004687,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/photo_pack/DOC-000520.md,2026-05-16T08:05:41,2026-05-05T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0085,restricted
DOC-000521,AST-SEQ-TRA-002164,FDR-SEQ-0042,REG-SEQ,inspection_report,Inspection Report — AST-SEQ-TRA-002164,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/inspection_report/DOC-000521.md,2024-06-14T08:05:41,2026-01-26T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0042,internal
DOC-000522,AST-TSV-POL-003972,FDR-TSV-0075,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-003972,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000522.md,2025-11-17T08:05:41,2026-02-04T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0075,restricted
DOC-000523,AST-TSV-POL-004212,FDR-TSV-0079,REG-TSV,work_order_pdf,Work Order Pdf — AST-TSV-POL-004212,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/work_order_pdf/DOC-000523.md,2025-05-15T08:05:41,2026-02-02T08:05:41,Work order id: WO-EX-DOC-000523 Region: Townsville / Cairns Coastal Corridor,internal
DOC-000524,AST-MKY-POL-003172,FDR-MKY-0062,REG-MKY,risk_assessment,Risk Assessment — AST-MKY-POL-003172,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/risk_assessment/DOC-000524.md,2025-01-31T08:05:41,2026-04-18T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0062,internal
DOC-000525,AST-TSV-CON-003971,FDR-TSV-0075,REG-TSV,inspection_report,Inspection Report — AST-TSV-CON-003971,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000525.md,2024-10-14T08:05:41,2025-12-08T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0075,internal
DOC-000526,AST--RW-CON-007282,FDR--RW-0122,REG-RW,photo_pack,Photo Pack — AST--RW-CON-007282,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/photo_pack/DOC-000526.md,2026-02-07T08:05:41,2025-10-22T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0122,internal
DOC-000527,,FDR-TSV-0082,REG-TSV,risk_assessment,Risk Assessment — REG-TSV,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/risk_assessment/DOC-000527.md,2025-01-29T08:05:41,2026-04-26T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0082,restricted
DOC-000528,AST-TSV-SWI-004380,FDR-TSV-0081,REG-TSV,inspection_report,Inspection Report — AST-TSV-SWI-004380,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000528.md,2024-09-30T08:05:41,2026-03-09T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0081,internal
DOC-000529,AST-TSV-TRA-003940,FDR-TSV-0075,REG-TSV,engineering_drawing,Engineering Drawing — AST-TSV-TRA-003940,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/engineering_drawing/DOC-000529.md,2026-01-11T08:05:41,2026-03-02T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0075,internal
DOC-000530,AST-MKY-POL-003277,FDR-MKY-0064,REG-MKY,photo_pack,Photo Pack — AST-MKY-POL-003277,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/photo_pack/DOC-000530.md,2026-04-24T08:05:41,2025-11-10T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0064,internal
DOC-000531,AST-MKY-POL-002933,FDR-MKY-0058,REG-MKY,photo_pack,Photo Pack — AST-MKY-POL-002933,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/photo_pack/DOC-000531.md,2025-09-24T08:05:41,2025-10-03T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0058,restricted
DOC-000532,AST-TSV-POL-004404,FDR-TSV-0081,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-004404,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000532.md,2025-04-27T08:05:41,2026-02-12T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0081,internal
DOC-000533,AST-TSV-SWI-004458,FDR-TSV-0082,REG-TSV,inspection_report,Inspection Report — AST-TSV-SWI-004458,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000533.md,2025-12-12T08:05:41,2026-03-09T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0082,confidential
DOC-000534,AST-TSV-SWI-004830,FDR-TSV-0087,REG-TSV,photo_pack,Photo Pack — AST-TSV-SWI-004830,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/photo_pack/DOC-000534.md,2024-11-10T08:05:41,2026-02-14T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0087,internal
DOC-000535,AST-SEQ-POL-000558,FDR-SEQ-0010,REG-SEQ,inspection_report,Inspection Report — AST-SEQ-POL-000558,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/inspection_report/DOC-000535.md,2026-03-30T08:05:41,2026-03-24T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0010,internal
DOC-000536,,FDR-TSV-0069,REG-TSV,vegetation_policy,Vegetation Policy — REG-TSV,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/vegetation_policy/DOC-000536.md,2025-11-02T08:05:41,2025-09-19T08:05:41,Document id: DOC-000536 Effective date: 2025-09-19,internal
DOC-000537,AST-SEQ-POL-000668,FDR-SEQ-0012,REG-SEQ,photo_pack,Photo Pack — AST-SEQ-POL-000668,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/photo_pack/DOC-000537.md,2026-03-14T08:05:41,2026-03-20T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0012,confidential
DOC-000538,AST-SEQ-SWI-001953,FDR-SEQ-0038,REG-SEQ,inspection_report,Inspection Report — AST-SEQ-SWI-001953,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/inspection_report/DOC-000538.md,2025-12-10T08:05:41,2026-04-25T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0038,internal
DOC-000539,AST-MKY-REC-002867,FDR-MKY-0057,REG-MKY,inspection_report,Inspection Report — AST-MKY-REC-002867,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000539.md,2024-11-28T08:05:41,2025-11-16T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0057,internal
DOC-000540,AST-CQI-POL-004908,FDR-CQI-0089,REG-CQI,inspection_report,Inspection Report — AST-CQI-POL-004908,/Volumes/anzgt_may/energyq/asset_docs/REG-CQI/inspection_report/DOC-000540.md,2024-11-22T08:05:41,2026-01-24T08:05:41,Region: Central Queensland Industrial Belt Feeder: FDR-CQI-0089,internal
DOC-000541,AST-TSV-POL-003392,FDR-TSV-0066,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-003392,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000541.md,2024-09-13T08:05:41,2025-12-04T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0066,internal
DOC-000542,AST-MKY-SWI-002789,FDR-MKY-0055,REG-MKY,photo_pack,Photo Pack — AST-MKY-SWI-002789,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/photo_pack/DOC-000542.md,2025-09-22T08:05:41,2025-09-13T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0055,restricted
DOC-000543,AST-TSV-POL-003955,FDR-TSV-0075,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-003955,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000543.md,2025-11-12T08:05:41,2025-05-25T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0075,internal
DOC-000544,AST-TSV-POL-003355,FDR-TSV-0066,REG-TSV,work_order_pdf,Work Order Pdf — AST-TSV-POL-003355,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/work_order_pdf/DOC-000544.md,2026-04-14T08:05:41,2025-11-26T08:05:41,Work order id: WO-EX-DOC-000544 Region: Townsville / Cairns Coastal Corridor,confidential
DOC-000545,AST-SEQ-POL-001331,FDR-SEQ-0025,REG-SEQ,inspection_report,Inspection Report — AST-SEQ-POL-001331,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/inspection_report/DOC-000545.md,2025-08-05T08:05:41,2026-03-02T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0025,restricted
DOC-000546,AST-TSV-POL-003420,FDR-TSV-0066,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-003420,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000546.md,2025-10-02T08:05:41,2026-03-27T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0066,internal
DOC-000547,AST-MKY-POL-002648,FDR-MKY-0051,REG-MKY,work_order_pdf,Work Order Pdf — AST-MKY-POL-002648,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/work_order_pdf/DOC-000547.md,2025-07-21T08:05:41,2025-07-21T08:05:41,Work order id: WO-EX-DOC-000547 Region: Mackay / Whitsunday Corridor,internal
DOC-000548,,FDR-MKY-0045,REG-MKY,storm_response_plan,Storm Response Plan — REG-MKY,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/storm_response_plan/DOC-000548.md,2026-02-04T08:05:41,2025-11-26T08:05:41,Document id: DOC-000548 Effective date: 2025-11-26,confidential
DOC-000549,AST-TSV-TRA-004336,FDR-TSV-0081,REG-TSV,inspection_report,Inspection Report — AST-TSV-TRA-004336,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000549.md,2024-10-01T08:05:41,2026-02-05T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0081,restricted
DOC-000550,AST-MKY-REC-003218,FDR-MKY-0063,REG-MKY,inspection_report,Inspection Report — AST-MKY-REC-003218,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000550.md,2026-03-18T08:05:41,2025-09-28T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0063,confidential
DOC-000551,AST-TSV-POL-003402,FDR-TSV-0066,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-003402,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000551.md,2025-11-14T08:05:41,2026-03-12T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0066,internal
DOC-000552,,FDR-MKY-0056,REG-MKY,storm_response_plan,Storm Response Plan — REG-MKY,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/storm_response_plan/DOC-000552.md,2024-12-06T08:05:41,2026-03-11T08:05:41,Document id: DOC-000552 Effective date: 2026-03-11,internal
DOC-000553,AST-TSV-POL-003414,FDR-TSV-0066,REG-TSV,risk_assessment,Risk Assessment — AST-TSV-POL-003414,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/risk_assessment/DOC-000553.md,2026-04-25T08:05:41,2026-03-18T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0066,confidential
DOC-000554,AST-TSV-TRA-004568,FDR-TSV-0084,REG-TSV,inspection_report,Inspection Report — AST-TSV-TRA-004568,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000554.md,2025-07-22T08:05:41,2025-11-30T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0084,internal
DOC-000555,AST-TSV-POL-004372,FDR-TSV-0081,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-004372,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000555.md,2024-10-25T08:05:41,2025-06-23T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0081,restricted
DOC-000556,AST-TSV-POL-003359,FDR-TSV-0066,REG-TSV,risk_assessment,Risk Assessment — AST-TSV-POL-003359,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/risk_assessment/DOC-000556.md,2026-04-20T08:05:41,2025-11-20T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0066,internal
DOC-000557,AST-TSV-POL-004347,FDR-TSV-0081,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-004347,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000557.md,2025-08-10T08:05:41,2026-01-26T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0081,internal
DOC-000558,AST-TSV-POL-003355,FDR-TSV-0066,REG-TSV,photo_pack,Photo Pack — AST-TSV-POL-003355,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/photo_pack/DOC-000558.md,2025-11-12T08:05:41,2026-04-26T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0066,restricted
DOC-000559,AST-TSV-SEC-003422,FDR-TSV-0066,REG-TSV,inspection_report,Inspection Report — AST-TSV-SEC-003422,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000559.md,2025-09-19T08:05:41,2026-04-08T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0066,internal
DOC-000560,,FDR-MKY-0054,REG-MKY,storm_response_plan,Storm Response Plan — REG-MKY,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/storm_response_plan/DOC-000560.md,2025-12-13T08:05:41,2025-10-28T08:05:41,Document id: DOC-000560 Effective date: 2025-10-28,internal
DOC-000561,AST-SEQ-POL-000895,FDR-SEQ-0017,REG-SEQ,inspection_report,Inspection Report — AST-SEQ-POL-000895,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/inspection_report/DOC-000561.md,2025-11-27T08:05:41,2026-01-09T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0017,internal
DOC-000562,AST--RW-TRA-006892,FDR--RW-0117,REG-RW,engineering_drawing,Engineering Drawing — AST--RW-TRA-006892,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/engineering_drawing/DOC-000562.md,2025-10-06T08:05:41,2025-11-23T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0117,restricted
DOC-000563,AST-TSV-POL-003360,FDR-TSV-0066,REG-TSV,work_order_pdf,Work Order Pdf — AST-TSV-POL-003360,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/work_order_pdf/DOC-000563.md,2024-11-23T08:05:41,2025-05-31T08:05:41,Work order id: WO-EX-DOC-000563 Region: Townsville / Cairns Coastal Corridor,restricted
DOC-000564,AST-TSV-SWI-004146,FDR-TSV-0078,REG-TSV,inspection_report,Inspection Report — AST-TSV-SWI-004146,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000564.md,2026-01-07T08:05:41,2025-06-25T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0078,internal
DOC-000565,AST-MKY-CON-003014,FDR-MKY-0059,REG-MKY,inspection_report,Inspection Report — AST-MKY-CON-003014,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000565.md,2026-01-23T08:05:41,2025-11-27T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0059,internal
DOC-000566,AST-TSV-POL-003446,FDR-TSV-0066,REG-TSV,work_order_pdf,Work Order Pdf — AST-TSV-POL-003446,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/work_order_pdf/DOC-000566.md,2025-03-23T08:05:41,2025-08-28T08:05:41,Work order id: WO-EX-DOC-000566 Region: Townsville / Cairns Coastal Corridor,restricted
DOC-000567,AST-MKY-POL-003163,FDR-MKY-0062,REG-MKY,photo_pack,Photo Pack — AST-MKY-POL-003163,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/photo_pack/DOC-000567.md,2024-10-06T08:05:41,2025-08-30T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0062,internal
DOC-000568,,FDR-CQI-0089,REG-CQI,vegetation_policy,Vegetation Policy — REG-CQI,/Volumes/anzgt_may/energyq/asset_docs/REG-CQI/vegetation_policy/DOC-000568.md,2025-11-03T08:05:41,2025-07-24T08:05:41,Document id: DOC-000568 Effective date: 2025-07-24,internal
DOC-000569,AST-MKY-POL-002991,FDR-MKY-0058,REG-MKY,engineering_drawing,Engineering Drawing — AST-MKY-POL-002991,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/engineering_drawing/DOC-000569.md,2024-10-28T08:05:41,2025-09-08T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0058,internal
DOC-000570,,FDR-TSV-0070,REG-TSV,vegetation_policy,Vegetation Policy — REG-TSV,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/vegetation_policy/DOC-000570.md,2026-03-29T08:05:41,2025-10-04T08:05:41,Document id: DOC-000570 Effective date: 2025-10-04,restricted
DOC-000571,AST-SEQ-POL-001532,FDR-SEQ-0028,REG-SEQ,inspection_report,Inspection Report — AST-SEQ-POL-001532,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/inspection_report/DOC-000571.md,2026-04-03T08:05:41,2026-04-17T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0028,internal
DOC-000572,AST-TSV-TRA-004857,FDR-TSV-0088,REG-TSV,photo_pack,Photo Pack — AST-TSV-TRA-004857,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/photo_pack/DOC-000572.md,2026-03-25T08:05:41,2025-08-26T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0088,restricted
DOC-000573,AST-TSV-POL-004391,FDR-TSV-0081,REG-TSV,engineering_drawing,Engineering Drawing — AST-TSV-POL-004391,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/engineering_drawing/DOC-000573.md,2026-01-28T08:05:41,2025-07-11T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0081,confidential
DOC-000574,,FDR--RW-0128,REG-RW,storm_response_plan,Storm Response Plan — REG-RW,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/storm_response_plan/DOC-000574.md,2024-11-24T08:05:41,2025-09-01T08:05:41,Document id: DOC-000574 Effective date: 2025-09-01,internal
DOC-000575,AST-TSV-POL-004393,FDR-TSV-0081,REG-TSV,photo_pack,Photo Pack — AST-TSV-POL-004393,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/photo_pack/DOC-000575.md,2025-08-08T08:05:41,2025-09-12T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0081,restricted
DOC-000576,AST--RW-POL-006216,FDR--RW-0109,REG-RW,engineering_drawing,Engineering Drawing — AST--RW-POL-006216,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/engineering_drawing/DOC-000576.md,2026-03-28T08:05:41,2026-04-17T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0109,internal
DOC-000577,AST--RW-TRA-006712,FDR--RW-0115,REG-RW,work_order_pdf,Work Order Pdf — AST--RW-TRA-006712,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/work_order_pdf/DOC-000577.md,2024-05-30T08:05:41,2025-10-26T08:05:41,Work order id: WO-EX-DOC-000577 Region: Remote Western Queensland,restricted
