inspection_id,asset_id,inspection_date,inspection_type,inspector_team,condition_observed,defect_count,photo_count,document_id,recommended_action
INS-0002146,AST-TSV-POL-004216,2025-09-20,drone,Drone Team 2,good,0,3,,no_action
INS-0002147,AST-MKY-POL-002786,2025-11-15,routine,Crew C,fair,1,5,,schedule_repair
INS-0002148,AST-TSV-POL-004424,2025-12-17,vegetation,Crew B,fair,1,5,,no_action
INS-0002149,AST-TSV-POL-003446,2025-01-23,routine,Crew C,very_poor,1,7,,schedule_inspection
INS-0002150,AST-TSV-POL-004718,2026-01-12,drone,Drone Team 1,fair,3,7,,urgent_repair
INS-0002151,AST-TSV-POL-004661,2025-05-24,routine,Crew B,poor,3,0,,monitor
INS-0002152,AST-CQI-TRA-005939,2025-02-08,vegetation,Crew B,fair,0,1,,no_action
INS-0002153,AST--RW-POL-007153,2025-03-07,routine,Drone Team 2,good,1,4,,no_action
INS-0002154,AST-MKY-POL-003169,2025-07-27,thermal,Crew C,fair,1,1,,no_action
INS-0002155,AST-SEQ-POL-001275,2025-02-14,drone,Drone Team 2,good,6,4,,schedule_repair
INS-0002156,AST-TSV-POL-003968,2026-01-19,storm_follow_up,Drone Team 1,poor,2,3,,monitor
INS-0002157,AST-TSV-CON-003419,2024-11-25,thermal,Crew B,fair,2,5,,schedule_repair
INS-0002158,AST-TSV-POL-004041,2025-03-21,routine,Drone Team 1,good,1,0,,schedule_inspection
INS-0002159,AST--RW-SEC-007753,2026-02-13,routine,Drone Team 2,good,1,2,,no_action
INS-0002160,AST-TSV-POL-004256,2026-02-18,routine,Drone Team 2,good,2,4,,no_action
INS-0002161,AST-CQI-SWI-005895,2025-11-20,thermal,Crew B,fair,1,1,,monitor
INS-0002162,AST-TSV-SWI-003309,2025-07-17,routine,Crew B,good,0,3,,no_action
INS-0002163,AST--RW-POL-007869,2024-12-01,drone,Drone Team 2,good,3,4,,no_action
INS-0002164,AST-TSV-POL-004112,2025-10-05,routine,Drone Team 1,fair,2,2,,no_action
INS-0002165,AST-SEQ-POL-000030,2025-01-28,pole_test,Drone Team 1,good,0,4,,no_action
INS-0002166,AST-SEQ-TRA-001586,2025-09-14,thermal,Drone Team 2,fair,2,6,,no_action
INS-0002167,AST-SEQ-POL-000667,2026-04-30,thermal,Crew A,good,3,2,,no_action
INS-0002168,AST-SEQ-POL-000939,2025-01-16,drone,Crew C,good,1,5,,monitor
INS-0002169,AST-CQI-POL-005602,2026-04-12,routine,Crew A,fair,1,6,,no_action
INS-0002170,AST--RW-POL-007861,2025-10-03,routine,Crew C,good,1,6,,no_action
INS-0002171,AST-MKY-POL-003052,2025-10-29,drone,Crew B,good,2,6,,monitor
INS-0002172,AST-TSV-POL-003787,2025-09-29,storm_follow_up,Crew C,good,4,4,,schedule_repair
INS-0002173,AST-SEQ-POL-001194,2025-08-15,vegetation,Drone Team 1,fair,3,1,,urgent_repair
INS-0002174,AST-CQI-POL-005004,2025-12-16,routine,Crew B,poor,1,6,,schedule_inspection
INS-0002175,AST-CQI-SWI-005277,2025-11-19,routine,Drone Team 2,good,0,1,,no_action
INS-0002176,AST-CQI-POL-004895,2025-10-17,routine,Crew C,good,1,6,,no_action
INS-0002177,AST-TSV-POL-003961,2025-12-04,storm_follow_up,Crew A,good,2,2,,schedule_repair
INS-0002178,AST-TSV-SWI-004296,2026-03-21,routine,Crew B,fair,1,7,,no_action
INS-0002179,AST-SEQ-POL-000912,2026-01-08,routine,Crew C,fair,0,4,,no_action
INS-0002180,AST-SEQ-CON-001230,2025-09-22,thermal,Crew A,fair,4,7,,no_action
INS-0002181,AST-TSV-POL-004338,2025-03-07,thermal,Drone Team 2,fair,4,4,,urgent_repair
INS-0002182,AST-CQI-POL-006071,2026-01-30,pole_test,Crew B,fair,2,8,,no_action
INS-0002183,AST-SEQ-TRA-000603,2025-10-17,routine,Drone Team 1,fair,1,0,,urgent_repair
INS-0002184,AST-SEQ-POL-001501,2025-04-14,storm_follow_up,Drone Team 2,good,1,0,,no_action
INS-0002185,AST-TSV-POL-003414,2025-01-24,pole_test,Crew B,very_poor,3,0,,schedule_repair
INS-0002186,AST--RW-POL-007597,2026-02-09,routine,Drone Team 1,fair,2,0,,no_action
INS-0002187,AST-TSV-POL-004134,2025-08-10,routine,Drone Team 1,good,2,7,,schedule_repair
INS-0002188,AST--RW-POL-006766,2025-04-17,routine,Drone Team 2,good,1,4,,no_action
INS-0002189,AST-TSV-POL-003312,2026-01-31,vegetation,Crew A,fair,1,1,,schedule_repair
INS-0002190,AST-TSV-POL-004349,2025-10-09,storm_follow_up,Crew C,good,1,8,,urgent_repair
INS-0002191,AST-MKY-CON-002571,2025-02-24,routine,Drone Team 2,fair,0,7,,no_action
INS-0002192,AST-TSV-POL-004518,2026-02-01,thermal,Crew C,good,2,1,,no_action
INS-0002193,AST-TSV-TRA-003328,2025-02-06,routine,Crew B,fair,0,2,,no_action
INS-0002194,AST-SEQ-POL-000853,2025-12-07,routine,Crew B,good,0,0,,no_action
INS-0002195,AST-TSV-RIN-004358,2026-04-29,pole_test,Crew B,very_poor,2,1,,schedule_repair
INS-0002196,AST--RW-POL-007105,2024-12-19,routine,Crew A,good,2,6,,no_action
INS-0002197,AST-SEQ-POL-000208,2025-09-03,routine,Drone Team 1,good,3,6,,monitor
INS-0002198,AST--RW-SEC-006848,2025-07-11,routine,Crew B,fair,1,6,,urgent_repair
INS-0002199,AST--RW-POL-007662,2024-12-09,routine,Crew A,very_poor,1,0,,schedule_repair
INS-0002200,AST-SEQ-SWI-000648,2026-02-26,routine,Crew C,good,1,6,,no_action
INS-0002201,AST--RW-POL-007794,2025-05-26,routine,Crew A,good,1,1,,no_action
INS-0002202,AST--RW-SWI-006138,2025-08-02,thermal,Drone Team 2,good,0,3,,no_action
INS-0002203,AST--RW-POL-006212,2025-10-12,routine,Crew C,good,1,7,,no_action
INS-0002204,AST-MKY-SWI-003281,2026-02-19,routine,Crew C,fair,1,5,,no_action
INS-0002205,AST--RW-POL-006334,2025-01-31,vegetation,Crew C,fair,2,7,,schedule_inspection
INS-0002206,AST-CQI-TRA-006034,2026-03-05,drone,Crew C,fair,2,1,,no_action
INS-0002207,AST--RW-TRA-007277,2024-12-12,routine,Crew A,fair,2,7,,no_action
INS-0002208,AST-MKY-POL-003233,2025-04-27,drone,Drone Team 2,fair,0,5,,no_action
INS-0002209,AST-CQI-POL-005794,2026-02-21,routine,Drone Team 2,good,3,4,,schedule_inspection
INS-0002210,AST-SEQ-TRA-000923,2025-02-24,pole_test,Drone Team 1,good,4,0,,schedule_repair
INS-0002211,AST-TSV-POL-004882,2025-12-08,routine,Crew B,good,0,2,,no_action
INS-0002212,AST--RW-SWI-006563,2025-05-30,routine,Drone Team 1,good,1,3,,no_action
INS-0002213,AST-MKY-POL-003233,2025-02-22,routine,Crew C,poor,2,7,,schedule_repair
INS-0002214,AST-SEQ-POL-000136,2026-03-15,routine,Crew A,fair,0,0,,no_action
INS-0002215,AST-MKY-REC-002838,2025-06-18,routine,Drone Team 2,good,0,1,,no_action
INS-0002216,AST-SEQ-TRA-000434,2024-12-10,routine,Drone Team 2,poor,1,7,,schedule_repair
INS-0002217,AST-SEQ-POL-000463,2025-10-28,drone,Crew C,good,0,0,,no_action
INS-0002218,AST-SEQ-TRA-001648,2025-07-16,thermal,Crew C,fair,0,5,,no_action
INS-0002219,AST-CQI-SWI-005492,2025-02-07,thermal,Drone Team 1,fair,4,0,,no_action
INS-0002220,AST-MKY-POL-002783,2026-05-10,thermal,Crew A,good,2,2,,no_action
INS-0002221,AST-MKY-POL-002355,2025-12-22,drone,Crew A,good,1,2,,no_action
INS-0002222,AST--RW-POL-007501,2025-07-29,routine,Crew C,fair,1,8,,no_action
INS-0002223,AST-TSV-POL-003852,2025-09-19,pole_test,Drone Team 1,fair,3,6,,urgent_repair
INS-0002224,AST--RW-POL-007143,2026-03-21,storm_follow_up,Crew A,good,2,6,,no_action
INS-0002225,AST-CQI-POL-005213,2025-06-17,routine,Crew C,very_poor,2,5,,monitor
INS-0002226,AST-TSV-POL-004725,2025-07-12,routine,Crew A,good,1,5,,schedule_inspection
INS-0002227,AST-MKY-SWI-002995,2025-05-27,storm_follow_up,Crew B,good,4,7,,urgent_repair
INS-0002228,AST-TSV-POL-004579,2026-01-03,routine,Crew C,fair,0,6,,no_action
INS-0002229,AST-TSV-SEC-004436,2025-01-29,pole_test,Crew C,fair,3,5,,schedule_repair
INS-0002230,AST--RW-POL-007368,2025-05-29,routine,Crew B,fair,1,0,,no_action
INS-0002231,AST-MKY-POL-003160,2025-06-18,drone,Crew A,fair,5,3,,schedule_inspection
INS-0002232,AST-CQI-POL-005961,2025-05-29,routine,Drone Team 1,poor,4,7,,schedule_repair
INS-0002233,AST-SEQ-REC-000907,2025-06-16,routine,Crew B,good,1,7,,no_action
INS-0002234,AST-MKY-RIN-002762,2025-02-11,thermal,Drone Team 2,good,1,8,,no_action
INS-0002235,AST-SEQ-TRA-001509,2026-04-06,routine,Drone Team 2,fair,0,6,,no_action
INS-0002236,AST--RW-POL-007665,2026-03-16,storm_follow_up,Crew A,very_poor,2,6,,schedule_repair
INS-0002237,AST-SEQ-POL-000232,2025-10-06,storm_follow_up,Crew B,fair,2,3,,monitor
INS-0002238,AST-TSV-POL-004051,2025-09-08,drone,Crew B,fair,0,3,,no_action
INS-0002239,AST-TSV-CON-003780,2024-12-02,thermal,Crew C,fair,1,3,,no_action
INS-0002240,AST--RW-POL-007486,2025-03-15,storm_follow_up,Crew A,fair,1,4,,no_action
INS-0002241,AST-TSV-POL-003379,2026-02-08,storm_follow_up,Crew B,good,3,7,,monitor
INS-0002242,AST-TSV-POL-003373,2025-06-01,vegetation,Drone Team 2,good,1,6,,no_action
INS-0002243,AST-SEQ-TRA-001536,2025-08-20,routine,Crew B,fair,1,1,,no_action
INS-0002244,AST-SEQ-POL-000169,2026-01-23,routine,Drone Team 1,good,1,5,,no_action
INS-0002245,AST-TSV-RIN-004188,2025-07-13,vegetation,Crew C,good,1,3,,no_action
INS-0002246,AST-MKY-POL-003234,2025-07-02,drone,Crew B,good,0,5,,no_action
INS-0002247,AST-TSV-POL-004762,2025-08-25,routine,Crew A,fair,0,4,,no_action
INS-0002248,AST-MKY-POL-003081,2025-07-25,vegetation,Crew B,good,1,1,,no_action
INS-0002249,AST-TSV-TRA-004172,2026-03-20,thermal,Crew B,good,1,6,,no_action
INS-0002250,AST--RW-POL-006353,2025-07-12,drone,Drone Team 2,fair,0,4,,no_action
INS-0002251,AST-SEQ-POL-000937,2025-04-26,pole_test,Crew A,fair,3,8,,no_action
INS-0002252,AST-MKY-TRA-002747,2025-12-18,vegetation,Crew B,fair,1,7,,no_action
INS-0002253,AST-SEQ-TRA-000641,2025-03-18,thermal,Drone Team 1,fair,1,8,,no_action
INS-0002254,AST-MKY-SWI-002398,2025-01-24,routine,Crew A,very_poor,2,8,,monitor
INS-0002255,AST--RW-CON-007164,2025-03-24,vegetation,Drone Team 2,good,0,3,,no_action
INS-0002256,AST-TSV-POL-004831,2024-12-08,routine,Drone Team 1,good,1,5,,no_action
INS-0002257,AST--RW-SEC-006783,2025-09-26,pole_test,Crew A,good,2,6,,no_action
INS-0002258,AST--RW-TRA-007550,2025-01-18,vegetation,Crew B,fair,1,7,,no_action
INS-0002259,AST--RW-POL-006649,2025-05-16,drone,Crew C,fair,1,6,,no_action
INS-0002260,AST-CQI-POL-005285,2025-06-14,routine,Crew C,fair,4,2,,urgent_repair
INS-0002261,AST-SEQ-POL-002117,2025-05-05,routine,Crew C,good,3,3,,no_action
INS-0002262,AST-SEQ-POL-000565,2026-01-15,routine,Crew B,fair,2,2,,no_action
INS-0002263,AST-SEQ-TRA-001370,2024-12-17,pole_test,Crew C,good,3,6,,schedule_repair
INS-0002264,AST-TSV-POL-004614,2025-03-03,routine,Crew B,poor,2,0,,monitor
INS-0002265,AST--RW-POL-007903,2025-07-26,routine,Drone Team 1,good,0,2,,no_action
INS-0002266,AST-MKY-CON-002966,2025-02-13,drone,Crew B,good,1,5,,no_action
INS-0002267,AST-SEQ-POL-000263,2025-05-16,routine,Drone Team 2,good,2,2,,no_action
INS-0002268,AST--RW-SWI-006157,2025-11-03,routine,Crew B,good,0,6,,no_action
INS-0002269,AST-MKY-POL-002593,2025-08-12,pole_test,Crew C,fair,2,8,,schedule_inspection
INS-0002270,AST-MKY-POL-002455,2026-05-11,routine,Drone Team 2,good,3,6,,no_action
INS-0002271,AST--RW-POL-006770,2025-03-01,pole_test,Crew A,fair,2,4,,schedule_inspection
INS-0002272,AST--RW-POL-007372,2025-01-14,drone,Drone Team 1,good,3,5,,no_action
INS-0002273,AST-SEQ-TRA-001458,2024-11-25,routine,Crew C,fair,2,7,,no_action
INS-0002274,AST-TSV-TRA-004325,2024-12-18,vegetation,Drone Team 2,good,0,0,,no_action
INS-0002275,AST-TSV-REC-003430,2025-01-14,vegetation,Crew C,very_poor,5,7,,monitor
INS-0002276,AST-CQI-RIN-005217,2025-12-19,routine,Crew C,good,0,7,,no_action
INS-0002277,AST-CQI-POL-004893,2025-04-04,routine,Crew A,very_poor,2,7,,schedule_repair
INS-0002278,AST-SEQ-POL-002021,2025-05-04,routine,Crew C,fair,0,7,,no_action
INS-0002279,AST-TSV-TRA-003346,2025-06-07,storm_follow_up,Crew C,very_poor,3,6,,monitor
INS-0002280,AST-SEQ-POL-001344,2025-03-26,routine,Crew C,good,1,7,,no_action
INS-0002281,AST-CQI-POL-005033,2025-09-14,routine,Drone Team 2,good,0,4,,no_action
INS-0002282,AST-SEQ-CON-000725,2026-03-18,vegetation,Crew B,good,1,1,,no_action
INS-0002283,AST-CQI-POL-005004,2025-11-25,routine,Drone Team 1,good,1,0,,monitor
INS-0002284,AST-TSV-POL-004274,2025-07-05,vegetation,Drone Team 1,fair,1,8,,no_action
INS-0002285,AST--RW-TRA-007615,2024-12-09,routine,Drone Team 1,good,1,0,,schedule_inspection
INS-0002286,AST--RW-POL-006508,2024-12-10,routine,Crew C,very_poor,3,8,,monitor
INS-0002287,AST--RW-POL-007335,2025-01-16,routine,Crew B,fair,0,6,,no_action
INS-0002288,AST-CQI-POL-005989,2025-01-23,thermal,Crew B,fair,2,4,,no_action
INS-0002289,AST-MKY-CON-002505,2025-03-19,routine,Crew C,fair,2,8,,no_action
INS-0002290,AST--RW-POL-006951,2025-02-20,pole_test,Crew A,good,2,2,,schedule_repair
INS-0002291,AST--RW-TRA-006931,2025-03-10,drone,Crew C,good,2,4,,monitor
INS-0002292,AST-CQI-POL-005569,2025-09-30,vegetation,Crew C,good,3,0,,no_action
INS-0002293,AST-SEQ-POL-000554,2025-03-27,routine,Crew A,fair,2,1,,no_action
INS-0002294,AST-CQI-SWI-005785,2026-02-06,thermal,Drone Team 2,good,1,2,,no_action
INS-0002295,AST-TSV-POL-003368,2026-01-23,storm_follow_up,Crew B,fair,5,4,,schedule_repair
INS-0002296,AST-SEQ-POL-000171,2025-06-13,routine,Drone Team 2,fair,0,1,,no_action
INS-0002297,AST-SEQ-POL-000085,2025-08-05,drone,Crew C,good,1,6,,no_action
INS-0002298,AST-SEQ-POL-000973,2025-11-28,vegetation,Crew B,very_poor,2,7,,urgent_repair
INS-0002299,AST-CQI-POL-005600,2026-03-22,routine,Crew C,good,2,4,,no_action
INS-0002300,AST--RW-CON-007521,2025-06-29,vegetation,Crew A,good,5,5,,urgent_repair
INS-0002301,AST-TSV-SEC-004178,2025-04-21,routine,Crew C,fair,1,0,,no_action
INS-0002302,AST--RW-POL-007252,2025-10-28,routine,Crew A,good,1,4,,no_action
INS-0002303,AST--RW-POL-007674,2025-06-04,vegetation,Drone Team 2,good,1,4,,no_action
INS-0002304,AST-TSV-POL-003311,2024-11-28,drone,Crew C,very_poor,1,0,,schedule_repair
INS-0002305,AST-CQI-POL-005433,2026-03-19,vegetation,Drone Team 1,fair,1,1,,no_action
INS-0002306,AST-TSV-SWI-004248,2024-11-28,pole_test,Crew B,fair,1,8,,no_action
INS-0002307,AST-TSV-SEC-004314,2025-06-24,routine,Crew B,good,1,8,,no_action
INS-0002308,AST--RW-POL-007106,2025-07-20,routine,Crew B,fair,0,3,,no_action
INS-0002309,AST-SEQ-POL-000915,2025-07-12,thermal,Drone Team 1,fair,0,8,,no_action
INS-0002310,AST-TSV-TRA-004845,2024-11-29,routine,Crew A,good,2,8,,no_action
INS-0002311,AST-CQI-POL-005015,2025-01-16,drone,Drone Team 1,fair,1,6,,no_action
INS-0002312,AST-SEQ-TRA-000264,2026-02-15,routine,Drone Team 1,good,1,1,,no_action
INS-0002313,AST-TSV-POL-004357,2025-09-21,drone,Crew A,good,3,7,,monitor
INS-0002314,AST--RW-POL-007746,2025-03-05,thermal,Crew A,good,3,6,,no_action
INS-0002315,AST--RW-POL-007378,2025-08-07,routine,Crew C,good,1,7,,no_action
INS-0002316,AST-CQI-TRA-005124,2025-05-12,drone,Crew B,fair,1,5,,no_action
INS-0002317,AST--RW-POL-006475,2026-04-14,routine,Crew B,fair,1,4,,no_action
INS-0002318,AST-TSV-POL-004598,2026-01-22,routine,Drone Team 2,poor,2,3,,schedule_inspection
INS-0002319,AST-TSV-POL-004579,2025-09-29,drone,Drone Team 2,good,0,2,,no_action
INS-0002320,AST-SEQ-POL-001971,2025-04-06,drone,Crew C,good,1,4,,monitor
INS-0002321,AST-TSV-POL-004393,2026-04-30,vegetation,Crew B,good,3,6,,no_action
INS-0002322,AST--RW-REC-006897,2026-04-15,routine,Crew B,fair,1,1,,no_action
INS-0002323,AST--RW-TRA-007069,2026-04-05,routine,Crew A,good,0,2,,no_action
INS-0002324,AST-CQI-TRA-005461,2025-03-23,routine,Crew B,good,1,2,,no_action
INS-0002325,AST-CQI-POL-004952,2025-06-03,drone,Crew B,fair,0,1,,no_action
INS-0002326,AST-TSV-POL-003690,2025-02-11,vegetation,Crew C,poor,2,5,,urgent_repair
INS-0002327,AST-SEQ-REC-001488,2026-01-16,drone,Drone Team 1,very_poor,4,5,,schedule_repair
INS-0002328,AST-SEQ-POL-001528,2026-01-26,drone,Crew B,fair,1,3,,urgent_repair
INS-0002329,AST-CQI-SEC-004927,2026-05-03,drone,Crew A,fair,2,6,,no_action
INS-0002330,AST-TSV-CON-004589,2025-09-28,thermal,Drone Team 1,good,1,0,,no_action
INS-0002331,AST-SEQ-POL-001078,2025-10-04,routine,Crew B,very_poor,3,1,,monitor
INS-0002332,AST-MKY-POL-003239,2024-12-19,drone,Crew A,fair,0,1,,no_action
INS-0002333,AST-SEQ-POL-000959,2025-07-17,vegetation,Crew A,poor,5,7,,schedule_repair
INS-0002334,AST--RW-POL-007601,2026-03-18,routine,Drone Team 2,poor,2,4,,schedule_inspection
INS-0002335,AST-MKY-CON-002992,2025-01-15,thermal,Drone Team 1,fair,1,8,,no_action
INS-0002336,AST--RW-TRA-007723,2026-04-24,thermal,Crew A,good,2,4,,no_action
INS-0002337,AST-TSV-POL-004697,2025-07-06,pole_test,Drone Team 2,good,1,8,,no_action
INS-0002338,AST-CQI-POL-005474,2025-12-18,drone,Crew C,very_poor,3,1,,monitor
INS-0002339,AST--RW-POL-007872,2025-05-12,routine,Crew B,fair,1,3,,no_action
INS-0002340,AST-SEQ-POL-001067,2025-05-20,thermal,Crew C,fair,3,1,,no_action
INS-0002341,AST-MKY-SWI-002512,2024-12-13,pole_test,Crew B,good,1,2,,no_action
INS-0002342,AST-SEQ-POL-001294,2025-10-06,routine,Crew A,good,2,6,,no_action
INS-0002343,AST-MKY-TRA-002948,2025-01-13,pole_test,Crew C,good,2,3,,no_action
INS-0002344,AST--RW-POL-006761,2025-12-11,routine,Drone Team 1,good,0,0,,no_action
INS-0002345,AST-MKY-POL-003012,2025-03-27,routine,Drone Team 1,fair,1,5,,schedule_inspection
INS-0002346,AST-MKY-CON-003208,2025-02-10,thermal,Crew A,fair,1,4,,no_action
INS-0002347,AST-TSV-CON-004157,2026-04-14,storm_follow_up,Crew A,fair,1,1,,no_action
INS-0002348,AST-CQI-POL-005360,2024-11-30,storm_follow_up,Drone Team 2,good,0,6,,no_action
INS-0002349,AST-TSV-TRA-004820,2025-07-04,routine,Drone Team 1,very_poor,3,5,,schedule_inspection
INS-0002350,AST-TSV-POL-004813,2024-12-27,storm_follow_up,Drone Team 1,fair,3,6,,no_action
INS-0002351,AST-SEQ-TRA-000595,2025-03-11,routine,Drone Team 1,good,3,0,,no_action
INS-0002352,AST-TSV-POL-004114,2026-04-12,vegetation,Drone Team 1,poor,1,5,,urgent_repair
INS-0002353,AST-SEQ-TRA-000549,2025-10-23,thermal,Crew A,poor,3,7,,urgent_repair
INS-0002354,AST-MKY-POL-002674,2025-11-28,drone,Crew C,good,3,4,,no_action
INS-0002355,AST-SEQ-POL-001565,2025-04-29,thermal,Crew A,good,0,3,,no_action
INS-0002356,AST-CQI-POL-005199,2026-01-19,routine,Crew C,fair,2,5,,schedule_inspection
INS-0002357,AST-CQI-POL-005978,2025-08-25,routine,Crew C,fair,2,2,,no_action
INS-0002358,AST-CQI-POL-006000,2025-12-14,storm_follow_up,Crew A,good,3,2,,no_action
INS-0002359,AST-MKY-TRA-003187,2026-01-24,routine,Crew B,fair,3,7,,no_action
INS-0002360,AST-CQI-POL-005403,2026-01-19,pole_test,Drone Team 2,fair,0,1,,no_action
INS-0002361,AST-SEQ-POL-000033,2025-04-29,routine,Drone Team 1,good,2,0,,schedule_inspection
INS-0002362,AST-TSV-SWI-004230,2025-06-20,routine,Crew A,very_poor,3,6,,urgent_repair
INS-0002363,AST-CQI-POL-005203,2025-07-10,vegetation,Drone Team 2,very_poor,3,0,,monitor
INS-0002364,AST-TSV-POL-004273,2025-06-18,drone,Crew B,good,3,3,,urgent_repair
INS-0002365,AST-TSV-POL-004151,2026-01-29,routine,Crew B,fair,2,1,,no_action
INS-0002366,AST--RW-POL-006175,2025-08-21,drone,Crew A,good,4,5,,no_action
INS-0002367,AST--RW-POL-007626,2025-12-22,storm_follow_up,Drone Team 2,good,2,6,,no_action
INS-0002368,AST-TSV-POL-004881,2025-05-13,pole_test,Drone Team 2,very_poor,3,4,,schedule_inspection
INS-0002369,AST--RW-SWI-006870,2026-05-10,thermal,Crew B,good,0,4,,no_action
INS-0002370,AST-TSV-POL-004164,2025-06-21,drone,Crew B,good,1,8,,no_action
INS-0002371,AST-CQI-SWI-005849,2025-07-03,routine,Drone Team 1,very_poor,2,8,,schedule_repair
INS-0002372,AST-SEQ-POL-000715,2025-07-04,storm_follow_up,Crew B,fair,4,1,,monitor
INS-0002373,AST-CQI-CON-005410,2025-04-12,routine,Crew A,good,2,5,,no_action
INS-0002374,AST-TSV-POL-004720,2026-01-02,thermal,Crew C,good,0,3,,no_action
INS-0002375,AST-MKY-POL-002688,2025-12-30,drone,Crew B,poor,1,0,,schedule_repair
INS-0002376,AST--RW-POL-006209,2025-12-06,routine,Crew C,good,2,8,,no_action
INS-0002377,AST--RW-POL-007773,2026-03-18,routine,Crew B,good,3,8,,no_action
INS-0002378,AST-MKY-RIN-002323,2025-05-14,drone,Crew A,good,4,7,,no_action
INS-0002379,AST-SEQ-POL-000752,2025-05-28,vegetation,Drone Team 1,good,1,6,,no_action
INS-0002380,AST-MKY-POL-002337,2025-09-01,routine,Crew C,good,1,7,,no_action
INS-0002381,AST--RW-POL-006348,2025-03-19,drone,Crew C,fair,2,2,,no_action
INS-0002382,AST-CQI-POL-005988,2026-02-12,routine,Drone Team 2,good,2,1,,no_action
INS-0002383,AST--RW-POL-006729,2026-04-08,thermal,Crew B,very_poor,6,6,,monitor
INS-0002384,AST-SEQ-POL-000590,2025-09-22,routine,Drone Team 2,fair,2,0,,monitor
INS-0002385,AST-TSV-POL-003327,2024-12-28,thermal,Drone Team 2,fair,2,7,,no_action
INS-0002386,AST--RW-SEC-006793,2025-05-09,thermal,Crew C,fair,1,2,,no_action
INS-0002387,AST-CQI-POL-006032,2025-07-27,routine,Drone Team 1,poor,3,6,,urgent_repair
INS-0002388,AST-SEQ-POL-000958,2025-02-12,vegetation,Crew A,good,2,4,,no_action
INS-0002389,AST-TSV-POL-003344,2025-03-22,drone,Crew B,good,4,1,,urgent_repair
INS-0002390,AST-TSV-POL-004113,2025-05-26,drone,Crew C,good,0,3,,no_action
INS-0002391,AST--RW-POL-006144,2025-08-03,routine,Drone Team 2,good,2,0,,no_action
INS-0002392,AST--RW-REC-006496,2025-08-20,routine,Crew A,fair,2,3,,schedule_repair
INS-0002393,AST-TSV-POL-004393,2026-03-07,drone,Crew C,very_poor,2,5,,schedule_inspection
INS-0002394,AST-CQI-POL-004893,2025-11-22,routine,Drone Team 2,fair,1,7,,no_action
INS-0002395,AST-CQI-POL-005421,2025-10-31,vegetation,Crew A,good,0,2,,no_action
INS-0002396,AST-SEQ-TRA-000438,2026-03-25,routine,Crew B,fair,0,6,,no_action
INS-0002397,AST--RW-POL-007395,2026-02-04,routine,Crew C,fair,1,3,,no_action
INS-0002398,AST--RW-POL-006301,2025-01-02,storm_follow_up,Crew C,good,0,6,,no_action
INS-0002399,AST-SEQ-POL-001028,2025-08-31,thermal,Crew B,fair,0,8,,no_action
INS-0002400,AST-TSV-POL-004112,2025-03-04,routine,Crew B,good,2,6,,no_action
INS-0002401,AST-MKY-POL-002977,2024-12-27,storm_follow_up,Crew B,poor,4,8,,urgent_repair
INS-0002402,AST-TSV-CON-004792,2025-12-05,routine,Crew A,good,0,7,,no_action
INS-0002403,AST--RW-POL-007451,2026-03-30,vegetation,Crew A,good,0,2,,no_action
INS-0002404,AST-MKY-POL-002690,2025-06-07,routine,Drone Team 2,fair,2,2,,no_action
INS-0002405,AST-SEQ-POL-000954,2026-03-20,routine,Crew C,good,2,8,,no_action
INS-0002406,AST-SEQ-POL-000904,2025-01-08,routine,Drone Team 1,fair,2,3,,no_action
INS-0002407,AST-TSV-SWI-003399,2025-07-27,routine,Drone Team 2,good,1,8,,urgent_repair
INS-0002408,AST-MKY-POL-002745,2025-08-19,routine,Drone Team 1,fair,2,2,,schedule_inspection
INS-0002409,AST--RW-POL-007857,2025-02-21,drone,Crew A,fair,2,1,,no_action
INS-0002410,AST--RW-TRA-007765,2025-08-04,vegetation,Crew A,fair,1,3,,no_action
