asset_id,feeder_id,substation_id,region_id,asset_type,asset_name,lat,lon,install_year,manufacturer,material,voltage_kv,status,criticality_score,access_difficulty_score,coastal_corrosion_score,flood_exposure_score,cyclone_exposure_score,bushfire_exposure_score
AST-MKY-POL-003079,FDR-MKY-0060,SS-MKY-0008,REG-MKY,pole,POLE Mackay 003080,-21.068305,149.145052,1993,ConcreteWorks,steel,33.0,in_service,54.6,12.5,23.3,1.8,28.1,18.8
AST-MKY-TRA-003080,FDR-MKY-0060,SS-MKY-0008,REG-MKY,transformer,TRANSFORMER Mackay 003081,-21.117663,149.174341,1969,Siemens,dry_type,22.0,in_service,25.7,37.3,25.6,29.7,39.8,34.0
AST-MKY-POL-003081,FDR-MKY-0060,SS-MKY-0008,REG-MKY,pole,POLE Mackay 003082,-21.200124,149.057486,1963,ConcreteWorks,concrete,22.0,in_service,28.1,37.0,6.3,32.2,22.8,22.5
AST-MKY-POL-003082,FDR-MKY-0060,SS-MKY-0008,REG-MKY,pole,POLE Mackay 003083,-21.138972,149.288482,1978,Hardwood Co.,concrete,33.0,in_service,46.2,27.6,58.8,24.6,60.4,10.0
AST-MKY-POL-003083,FDR-MKY-0060,SS-MKY-0008,REG-MKY,pole,POLE Mackay 003084,-21.259467,149.257034,1979,CompositePoleCo,hardwood,22.0,in_service,61.1,32.5,43.9,33.1,41.2,0
AST-MKY-CON-003084,FDR-MKY-0060,SS-MKY-0008,REG-MKY,conductor_span,CONDUCTOR_SPAN Mackay 003085,-21.197514,149.287358,1996,Olex,acsr,22.0,in_service,29.8,35.3,59.6,30.7,51.7,32.4
AST-MKY-POL-003085,FDR-MKY-0060,SS-MKY-0008,REG-MKY,pole,POLE Mackay 003086,-21.070119,149.272183,1963,CompositePoleCo,steel,11.0,in_service,15.3,14.9,64.0,42.0,59.3,9.7
AST-MKY-SWI-003086,FDR-MKY-0060,SS-MKY-0008,REG-MKY,switch,SWITCH Mackay 003087,-21.261793,149.116505,2014,Schneider,vacuum,22.0,planned_replacement,29.8,37.0,41.4,19.0,20.4,31.8
AST-MKY-TRA-003087,FDR-MKY-0060,SS-MKY-0008,REG-MKY,transformer,TRANSFORMER Mackay 003088,-21.03705,149.251715,1978,Schneider,oil_filled,66.0,planned_replacement,61.3,28.9,50.3,8.1,44.7,12.1
AST-MKY-TRA-003088,FDR-MKY-0060,SS-MKY-0008,REG-MKY,transformer,TRANSFORMER Mackay 003089,-21.080801,149.084099,2009,Schneider,oil_filled,22.0,planned_replacement,45.0,29.6,55.9,18.8,39.0,5.0
AST-MKY-POL-003089,FDR-MKY-0060,SS-MKY-0008,REG-MKY,pole,POLE Mackay 003090,-21.249357,149.30359,2019,CompositePoleCo,steel,22.0,in_service,56.7,26.8,63.5,18.4,44.2,0
AST-MKY-REC-003090,FDR-MKY-0060,SS-MKY-0008,REG-MKY,recloser,RECLOSER Mackay 003091,-21.09014,149.179962,2001,G&W Electric,vacuum,22.0,under_monitoring,31.1,17.1,72.2,41.6,66.7,28.7
AST-MKY-POL-003091,FDR-MKY-0060,SS-MKY-0008,REG-MKY,pole,POLE Mackay 003092,-21.106467,149.20473,2020,ConcreteWorks,concrete,33.0,in_service,36.6,21.0,47.3,27.3,62.9,0
AST-MKY-POL-003092,FDR-MKY-0060,SS-MKY-0008,REG-MKY,pole,POLE Mackay 003093,-21.23627,149.059727,1987,CompositePoleCo,steel,22.0,in_service,41.1,5.5,54.3,37.8,41.8,7.9
AST-MKY-POL-003093,FDR-MKY-0060,SS-MKY-0008,REG-MKY,pole,POLE Mackay 003094,-21.176229,149.079312,1964,SteelPoleAU,steel,11.0,in_service,27.6,32.4,52.4,15.8,47.9,28.7
AST-MKY-POL-003094,FDR-MKY-0060,SS-MKY-0008,REG-MKY,pole,POLE Mackay 003095,-21.067478,149.302459,1966,CompositePoleCo,hardwood,33.0,in_service,36.6,18.6,45.4,17.4,36.9,0
AST-MKY-POL-003095,FDR-MKY-0060,SS-MKY-0008,REG-MKY,pole,POLE Mackay 003096,-21.145395,149.094374,2010,SteelPoleAU,steel,33.0,in_service,30.5,39.6,80.6,14.7,43.9,23.7
AST-MKY-POL-003096,FDR-MKY-0060,SS-MKY-0008,REG-MKY,pole,POLE Mackay 003097,-21.12759,149.274274,1974,CompositePoleCo,concrete,33.0,in_service,48.4,49.1,32.5,16.4,47.0,4.7
AST-MKY-POL-003097,FDR-MKY-0060,SS-MKY-0008,REG-MKY,pole,POLE Mackay 003098,-21.046106,149.127931,1981,Hardwood Co.,hardwood,11.0,in_service,44.8,24.3,64.2,22.8,44.9,34.2
AST-MKY-POL-003098,FDR-MKY-0060,SS-MKY-0008,REG-MKY,pole,POLE Mackay 003099,-21.197725,149.21928,1971,Hardwood Co.,composite,33.0,in_service,19.3,37.6,60.9,36.8,62.8,0
AST-MKY-REC-003099,FDR-MKY-0060,SS-MKY-0008,REG-MKY,recloser,RECLOSER Mackay 003100,-21.114089,149.080197,2008,S&C,sf6,22.0,in_service,41.1,44.8,55.6,10.0,29.0,12.8
AST-MKY-POL-003100,FDR-MKY-0060,SS-MKY-0008,REG-MKY,pole,POLE Mackay 003101,-21.212592,149.113501,2008,SteelPoleAU,steel,11.0,in_service,18.5,22.3,48.3,29.9,61.8,0
AST-MKY-TRA-003101,FDR-MKY-0060,SS-MKY-0008,REG-MKY,transformer,TRANSFORMER Mackay 003102,-21.229523,149.078447,2001,Schneider,dry_type,0.4,in_service,19.5,14.6,46.3,28.7,11.6,27.2
AST-MKY-CON-003102,FDR-MKY-0060,SS-MKY-0008,REG-MKY,conductor_span,CONDUCTOR_SPAN Mackay 003103,-21.091266,149.172442,1990,Olex,covered_conductor,22.0,in_service,24.3,23.8,72.9,41.6,31.5,14.5
AST-MKY-SWI-003103,FDR-MKY-0060,SS-MKY-0008,REG-MKY,switch,SWITCH Mackay 003104,-21.148725,149.229712,1986,Schneider,air,22.0,in_service,29.4,19.7,49.2,8.8,47.3,13.0
AST-MKY-POL-003104,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003105,-20.405478,148.84895,2016,ConcreteWorks,composite,33.0,in_service,19.0,13.4,52.4,42.2,16.5,12.4
AST-MKY-POL-003105,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003106,-20.254059,148.782891,2000,SteelPoleAU,hardwood,33.0,in_service,33.1,39.8,58.4,8.5,18.4,11.0
AST-MKY-POL-003106,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003107,-20.398348,148.769629,2016,SteelPoleAU,steel,33.0,in_service,16.4,22.5,35.7,27.5,64.8,10.7
AST-MKY-POL-003107,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003108,-20.332776,148.844475,1975,ConcreteWorks,hardwood,22.0,planned_replacement,48.1,23.2,48.4,27.6,30.1,12.2
AST-MKY-POL-003108,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003109,-20.195562,148.771628,1988,CompositePoleCo,steel,11.0,in_service,25.9,38.4,32.4,41.9,16.0,0.8
AST-MKY-SWI-003109,FDR-MKY-0061,SS-MKY-0008,REG-MKY,switch,SWITCH Airlie Beach 003110,-20.356029,148.803918,2004,ABB,vacuum,11.0,in_service,52.7,61.6,48.7,40.0,79.2,13.1
AST-MKY-POL-003110,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003111,-20.373916,148.706791,1982,CompositePoleCo,steel,22.0,in_service,24.1,45.3,32.9,15.1,50.1,0
AST-MKY-SWI-003111,FDR-MKY-0061,SS-MKY-0008,REG-MKY,switch,SWITCH Airlie Beach 003112,-20.203379,148.725528,1977,NOJA Power,air,11.0,in_service,25.7,15.6,56.5,8.9,45.5,34.1
AST-MKY-POL-003112,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003113,-20.151317,148.684211,2017,Hardwood Co.,steel,33.0,in_service,49.5,39.0,52.3,32.0,31.9,26.6
AST-MKY-RIN-003113,FDR-MKY-0061,SS-MKY-0008,REG-MKY,ring_main_unit,RING_MAIN_UNIT Airlie Beach 003114,-20.373692,148.746914,2008,ABB,air,11.0,in_service,23.4,11.2,82.0,30.2,38.9,43.5
AST-MKY-CON-003114,FDR-MKY-0061,SS-MKY-0008,REG-MKY,conductor_span,CONDUCTOR_SPAN Airlie Beach 003115,-20.276128,148.856829,1965,Olex,covered_conductor,33.0,in_service,52.8,39.8,60.7,42.0,24.2,19.5
AST-MKY-SWI-003115,FDR-MKY-0061,SS-MKY-0008,REG-MKY,switch,SWITCH Airlie Beach 003116,-20.206851,148.774142,2023,Schneider,vacuum,22.0,in_service,28.9,18.9,31.8,26.9,57.5,20.4
AST-MKY-POL-003116,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003117,-20.304627,148.77161,1976,Hardwood Co.,concrete,33.0,in_service,36.9,42.2,45.0,45.4,45.9,21.5
AST-MKY-TRA-003117,FDR-MKY-0061,SS-MKY-0008,REG-MKY,transformer,TRANSFORMER Airlie Beach 003118,-20.375179,148.728196,1974,Wilson Transformer,dry_type,33.0,planned_replacement,32.9,31.1,50.3,18.3,26.0,9.2
AST-MKY-POL-003118,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003119,-20.33173,148.690925,2024,ConcreteWorks,steel,22.0,planned_replacement,23.2,34.0,54.1,42.0,32.2,13.7
AST-MKY-POL-003119,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003120,-20.263734,148.777162,2007,ConcreteWorks,composite,33.0,in_service,27.0,41.1,34.2,44.1,40.9,9.3
AST-MKY-TRA-003120,FDR-MKY-0061,SS-MKY-0008,REG-MKY,transformer,TRANSFORMER Airlie Beach 003121,-20.212966,148.837908,2012,Wilson Transformer,dry_type,11.0,in_service,30.8,15.1,59.1,29.4,56.3,15.5
AST-MKY-REC-003121,FDR-MKY-0061,SS-MKY-0008,REG-MKY,recloser,RECLOSER Airlie Beach 003122,-20.232904,148.687799,1977,G&W Electric,vacuum,22.0,in_service,30.3,30.0,45.6,9.2,36.8,0
AST-MKY-SEC-003122,FDR-MKY-0061,SS-MKY-0008,REG-MKY,sectionaliser,SECTIONALISER Airlie Beach 003123,-20.144824,148.644607,2008,S&C,vacuum,22.0,in_service,37.3,16.3,56.7,26.7,55.5,13.6
AST-MKY-RIN-003123,FDR-MKY-0061,SS-MKY-0008,REG-MKY,ring_main_unit,RING_MAIN_UNIT Airlie Beach 003124,-20.248422,148.817432,2010,Siemens,air,22.0,planned_replacement,49.9,31.7,38.3,0,50.3,20.8
AST-MKY-CON-003124,FDR-MKY-0061,SS-MKY-0008,REG-MKY,conductor_span,CONDUCTOR_SPAN Airlie Beach 003125,-20.310071,148.580285,1971,Olex,aluminium,11.0,in_service,51.8,18.1,68.0,28.0,42.5,0
AST-MKY-POL-003125,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003126,-20.16371,148.649962,2019,ConcreteWorks,concrete,33.0,in_service,59.5,34.3,39.7,36.8,43.6,20.6
AST-MKY-POL-003126,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003127,-20.151628,148.690665,2013,Hardwood Co.,composite,33.0,planned_replacement,32.9,41.1,41.2,19.4,56.8,18.2
AST-MKY-POL-003127,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003128,-20.207862,148.582132,2004,CompositePoleCo,steel,33.0,under_monitoring,46.1,44.9,25.6,35.8,34.2,16.1
AST-MKY-SWI-003128,FDR-MKY-0061,SS-MKY-0008,REG-MKY,switch,SWITCH Airlie Beach 003129,-20.174644,148.852339,1969,ABB,sf6,33.0,in_service,47.4,3.2,41.9,8.0,18.7,0
AST-MKY-POL-003129,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003130,-20.264517,148.846834,2010,ConcreteWorks,steel,33.0,in_service,37.0,36.9,51.4,49.3,44.4,23.1
AST-MKY-POL-003130,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003131,-20.363714,148.692442,2009,Hardwood Co.,hardwood,11.0,in_service,29.2,32.2,47.2,47.6,8.8,53.3
AST-MKY-POL-003131,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003132,-20.306955,148.664391,2000,SteelPoleAU,concrete,11.0,in_service,60.5,22.9,70.8,35.1,56.5,1.2
AST-MKY-POL-003132,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003133,-20.342714,148.817854,1987,ConcreteWorks,steel,22.0,in_service,0,20.4,52.9,23.1,7.4,46.6
AST-MKY-POL-003133,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003134,-20.390815,148.68863,1970,CompositePoleCo,concrete,11.0,planned_replacement,42.1,1.1,39.4,34.6,54.0,0
AST-MKY-POL-003134,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003135,-20.286032,148.713731,2003,SteelPoleAU,composite,22.0,in_service,58.6,25.0,56.5,18.9,46.1,0
AST-MKY-POL-003135,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003136,-20.314656,148.621021,2015,ConcreteWorks,hardwood,33.0,planned_replacement,19.9,24.2,40.8,2.6,10.7,0
AST-MKY-POL-003136,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003137,-20.353246,148.766986,1993,CompositePoleCo,hardwood,22.0,in_service,54.8,45.6,49.8,30.7,57.7,21.4
AST-MKY-POL-003137,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003138,-20.140903,148.798594,2021,ConcreteWorks,hardwood,33.0,in_service,37.3,32.6,79.4,26.4,33.8,11.0
AST-MKY-POL-003138,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003139,-20.199652,148.628908,1986,ConcreteWorks,concrete,22.0,in_service,15.9,66.6,30.4,32.0,44.8,0
AST-MKY-TRA-003139,FDR-MKY-0061,SS-MKY-0008,REG-MKY,transformer,TRANSFORMER Airlie Beach 003140,-20.391656,148.679026,2020,ABB,oil_filled,22.0,in_service,42.0,45.1,29.8,17.9,59.1,2.1
AST-MKY-CON-003140,FDR-MKY-0061,SS-MKY-0008,REG-MKY,conductor_span,CONDUCTOR_SPAN Airlie Beach 003141,-20.253864,148.770529,1979,Prysmian,aluminium,33.0,in_service,55.8,34.8,53.2,13.1,22.6,8.0
AST-MKY-POL-003141,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003142,-20.160004,148.851884,2020,CompositePoleCo,hardwood,33.0,in_service,67.1,32.9,53.8,20.0,27.0,0
AST-MKY-SEC-003142,FDR-MKY-0061,SS-MKY-0008,REG-MKY,sectionaliser,SECTIONALISER Airlie Beach 003143,-20.379496,148.57954,1978,S&C,vacuum,22.0,in_service,28.8,25.1,65.1,0,33.3,16.4
AST-MKY-TRA-003143,FDR-MKY-0061,SS-MKY-0008,REG-MKY,transformer,TRANSFORMER Airlie Beach 003144,-20.266663,148.802446,2011,Siemens,dry_type,11.0,in_service,33.6,37.0,37.2,31.0,30.5,3.5
AST-MKY-POL-003144,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003145,-20.354011,148.698202,1968,ConcreteWorks,steel,33.0,in_service,36.7,23.0,45.7,51.9,35.0,8.1
AST-MKY-POL-003145,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003146,-20.195729,148.634513,1983,CompositePoleCo,hardwood,33.0,in_service,45.4,22.9,45.8,20.1,46.6,32.5
AST-MKY-POL-003146,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003147,-20.322608,148.705791,1980,ConcreteWorks,steel,33.0,in_service,43.3,42.0,61.0,3.4,18.1,20.3
AST-MKY-POL-003147,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003148,-20.159666,148.675102,2024,ConcreteWorks,steel,33.0,in_service,48.6,47.3,29.1,19.1,6.3,7.7
AST-MKY-TRA-003148,FDR-MKY-0061,SS-MKY-0008,REG-MKY,transformer,TRANSFORMER Airlie Beach 003149,-20.319723,148.65491,1981,Schneider,oil_filled,33.0,in_service,20.2,9.0,55.1,18.1,21.9,15.2
AST-MKY-POL-003149,FDR-MKY-0061,SS-MKY-0008,REG-MKY,pole,POLE Airlie Beach 003150,-20.198824,148.651749,1986,ConcreteWorks,hardwood,11.0,in_service,37.7,39.2,46.2,30.2,51.9,15.4
AST-MKY-CON-003150,FDR-MKY-0062,SS-MKY-0007,REG-MKY,conductor_span,CONDUCTOR_SPAN Airlie Beach 003151,-20.343737,148.582661,1977,Prysmian,acsr,66.0,in_service,90.7,54.9,62.4,53.8,97.9,8.6
AST-MKY-POL-003151,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003152,-20.415894,148.817631,1993,ConcreteWorks,composite,11.0,in_service,56.0,31.9,79.4,47.3,80.8,20.8
AST-MKY-POL-003152,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003153,-20.196091,148.589519,2019,Hardwood Co.,composite,22.0,in_service,87.3,73.2,81.9,62.6,97.5,12.4
AST-MKY-POL-003153,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003154,-20.391355,148.743742,1968,CompositePoleCo,composite,22.0,in_service,70.9,50.2,79.2,30.7,91.1,10.7
AST-MKY-POL-003154,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003155,-20.255038,148.637184,2008,Hardwood Co.,hardwood,22.0,in_service,53.3,50.8,55.1,39.3,87.1,24.2
AST-MKY-POL-003155,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003156,-20.132309,148.807838,2000,SteelPoleAU,hardwood,33.0,in_service,82.1,44.9,81.7,29.4,100.0,13.6
AST-MKY-POL-003156,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003157,-20.160235,148.711569,2001,Hardwood Co.,hardwood,33.0,in_service,83.6,50.2,84.8,46.3,73.9,13.7
AST-MKY-SWI-003157,FDR-MKY-0062,SS-MKY-0007,REG-MKY,switch,SWITCH Airlie Beach 003158,-20.154467,148.580343,2015,Schneider,vacuum,11.0,in_service,78.3,95.2,87.8,36.1,82.5,0
AST-MKY-POL-003158,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003159,-20.237983,148.57821,2010,CompositePoleCo,composite,22.0,in_service,53.5,53.8,90.4,20.2,100,0
AST-MKY-TRA-003159,FDR-MKY-0062,SS-MKY-0007,REG-MKY,transformer,TRANSFORMER Airlie Beach 003160,-20.376855,148.580339,2013,Wilson Transformer,dry_type,22.0,planned_replacement,78.3,38.6,80.4,46.4,100,15.4
AST-MKY-POL-003160,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003161,-20.135803,148.68263,2003,Hardwood Co.,concrete,22.0,planned_replacement,84.6,42.1,88.4,45.9,95.5,8.5
AST-MKY-TRA-003161,FDR-MKY-0062,SS-MKY-0007,REG-MKY,transformer,TRANSFORMER Airlie Beach 003162,-20.145686,148.615974,2006,Wilson Transformer,dry_type,11.0,in_service,75.9,62.7,98.0,46.7,80.5,7.5
AST-MKY-POL-003162,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003163,-20.307451,148.844396,1974,CompositePoleCo,composite,33.0,in_service,88.8,42.9,76.5,39.8,100,18.8
AST-MKY-POL-003163,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003164,-20.111324,148.62488,1968,CompositePoleCo,concrete,22.0,decommissioned,85.8,40.9,90.2,58.0,78.6,23.6
AST-MKY-POL-003164,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003165,-20.221022,148.853171,1966,ConcreteWorks,concrete,33.0,in_service,75.9,52.0,99.9,39.5,100,0
AST-MKY-REC-003165,FDR-MKY-0062,SS-MKY-0007,REG-MKY,recloser,RECLOSER Airlie Beach 003166,-20.332045,148.720024,1980,G&W Electric,vacuum,22.0,in_service,87.1,40.1,81.6,33.1,84.9,20.2
AST-MKY-POL-003166,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003167,-20.131086,148.66791,2022,ConcreteWorks,composite,11.0,planned_replacement,77.4,70.5,96.7,40.1,78.9,13.8
AST-MKY-SWI-003167,FDR-MKY-0062,SS-MKY-0007,REG-MKY,switch,SWITCH Airlie Beach 003168,-20.245676,148.78449,2008,Schneider,air,33.0,in_service,65.2,63.3,100,38.9,99.8,19.0
AST-MKY-TRA-003168,FDR-MKY-0062,SS-MKY-0007,REG-MKY,transformer,TRANSFORMER Airlie Beach 003169,-20.371461,148.839855,1964,ABB,oil_filled,0.4,in_service,92.5,69.0,81.9,33.6,93.0,23.8
AST-MKY-POL-003169,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003170,-20.340409,148.601367,2020,Hardwood Co.,composite,22.0,in_service,87.8,75.0,97.3,65.2,90.0,2.1
AST-MKY-POL-003170,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003171,-20.383235,148.754813,1964,CompositePoleCo,composite,33.0,in_service,100,50.0,56.2,45.0,83.5,13.1
AST-MKY-POL-003171,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003172,-20.364007,148.844919,1973,CompositePoleCo,steel,11.0,in_service,62.3,55.3,80.2,29.5,87.0,33.7
AST-MKY-POL-003172,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003173,-20.283355,148.739104,1967,CompositePoleCo,hardwood,11.0,in_service,76.4,60.8,84.2,52.4,87.5,8.6
AST-MKY-POL-003173,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003174,-20.14748,148.836322,2002,Hardwood Co.,steel,11.0,in_service,99.7,56.4,78.5,53.0,100,11.0
AST-MKY-POL-003174,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003175,-20.204827,148.698207,1985,SteelPoleAU,hardwood,33.0,in_service,84.0,51.8,100,26.6,82.7,4.4
AST-MKY-SEC-003175,FDR-MKY-0062,SS-MKY-0007,REG-MKY,sectionaliser,SECTIONALISER Airlie Beach 003176,-20.300738,148.615971,1997,S&C,air,22.0,in_service,84.3,66.7,89.7,41.7,99.4,10.7
AST-MKY-POL-003176,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003177,-20.356342,148.625666,2019,SteelPoleAU,concrete,22.0,in_service,68.7,54.8,92.0,56.7,100,30.2
AST-MKY-CON-003177,FDR-MKY-0062,SS-MKY-0007,REG-MKY,conductor_span,CONDUCTOR_SPAN Airlie Beach 003178,-20.338277,148.583575,2014,Prysmian,covered_conductor,33.0,in_service,57.4,42.2,60.7,63.5,100,20.1
AST-MKY-REC-003178,FDR-MKY-0062,SS-MKY-0007,REG-MKY,recloser,RECLOSER Airlie Beach 003179,-20.308582,148.808711,2012,S&C,vacuum,11.0,in_service,84.4,65.7,84.0,37.4,91.9,25.2
AST-MKY-POL-003179,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003180,-20.248127,148.758489,1998,Hardwood Co.,steel,22.0,in_service,47.9,51.7,100,41.5,81.7,6.8
AST-MKY-POL-003180,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003181,-20.369983,148.593514,1978,CompositePoleCo,composite,11.0,in_service,62.6,23.7,68.0,66.3,100,6.4
AST-MKY-POL-003181,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003182,-20.218127,148.834435,2005,Hardwood Co.,composite,11.0,in_service,100,59.2,79.8,20.8,94.9,7.8
AST-MKY-POL-003182,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003183,-20.211499,148.711503,1962,ConcreteWorks,hardwood,22.0,in_service,83.3,75.4,82.8,51.2,88.6,4.1
AST-MKY-POL-003183,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003184,-20.203735,148.792896,1982,ConcreteWorks,composite,11.0,in_service,92.0,64.2,89.6,54.5,81.8,0
AST-MKY-POL-003184,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003185,-20.212063,148.852018,1979,CompositePoleCo,concrete,33.0,in_service,66.9,51.0,75.8,18.3,100,0
AST-MKY-POL-003185,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003186,-20.370484,148.657615,1963,Hardwood Co.,hardwood,11.0,under_monitoring,93.4,31.0,97.7,41.2,100,20.1
AST-MKY-POL-003186,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003187,-20.211631,148.673634,1999,SteelPoleAU,hardwood,22.0,under_monitoring,91.9,70.1,100,29.4,92.4,0
AST-MKY-TRA-003187,FDR-MKY-0062,SS-MKY-0007,REG-MKY,transformer,TRANSFORMER Airlie Beach 003188,-20.266357,148.709866,2019,Siemens,oil_filled,22.0,in_service,83.1,55.8,79.5,42.1,100,6.4
AST-MKY-POL-003188,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003189,-20.321178,148.636835,1970,Hardwood Co.,hardwood,22.0,in_service,57.6,22,93.2,44.5,100,3.2
AST-MKY-CON-003189,FDR-MKY-0062,SS-MKY-0007,REG-MKY,conductor_span,CONDUCTOR_SPAN Airlie Beach 003190,-20.133896,148.67327,2021,Nexans,aluminium,22.0,in_service,80.6,70.8,70.3,33.7,68.3,0
AST-MKY-POL-003190,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003191,-20.236952,148.822219,2018,Hardwood Co.,concrete,22.0,in_service,78.0,28.5,93.4,44.7,100,4.8
AST-MKY-POL-003191,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003192,-20.394691,148.687061,1986,SteelPoleAU,steel,33.0,in_service,91.7,43.5,57.4,57.9,100,18.0
AST-MKY-POL-003192,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003193,-20.262404,148.662092,2005,CompositePoleCo,concrete,22.0,in_service,83.1,44.6,92.6,63.5,81.8,18.8
AST-MKY-POL-003193,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003194,-20.367105,148.770791,2003,CompositePoleCo,concrete,11.0,in_service,75.0,60.4,45.0,43.9,98.8,13.5
AST-MKY-TRA-003194,FDR-MKY-0062,SS-MKY-0007,REG-MKY,transformer,TRANSFORMER Airlie Beach 003195,-20.325913,148.867903,1979,Siemens,oil_filled,22.0,in_service,94.6,52.5,82.2,43.0,100,2.8
AST-MKY-TRA-003195,FDR-MKY-0062,SS-MKY-0007,REG-MKY,transformer,TRANSFORMER Airlie Beach 003196,-20.151796,148.772895,1969,ABB,dry_type,66.0,in_service,100,51.3,100,67.2,93.5,5.7
AST-MKY-POL-003196,FDR-MKY-0062,SS-MKY-0007,REG-MKY,pole,POLE Airlie Beach 003197,-20.12822,148.625146,2022,CompositePoleCo,composite,22.0,in_service,95.9,35.8,67.3,44.4,100,7.0
